supermarket_EDLP_0,supermarket_Dynamic_1
9077250,5897770.0
9108638,5911887.0
9140110,5925835.0
9171582,5939593.0
9203054,5953406.0
9234526,5967354.0
9265998,5981302.0
9297470,5994975.0
9328942,6008698.0
9360414,6022536.0
9391886,6035984.0
9423358,6049012.0
9454830,6061680.0
9486302,6073928.0
9517774,6086181.0
9549246,6098474.0
9580718,6110817.0
9612190,6123105.0
9643662,6135363.0
9675134,6147831.0
9706606,6159854.0
9738078,6171937.0
9769550,6184280.0
9801022,6196783.0
9832494,6208726.0
9863966,6220719.0
9895438,6232707.0
9926910,6244810.0
9958382,6256753.0
9989854,6268631.0
10021326,6280739.0
10052798,6292762.0
10084270,6305110.0
10115742,6317533.0
10147214,6329781.0
10178686,6342284.0
10210158,6354562.0
10241630,6367080.0
10273102,6379223.0
20713,19757.0
41426,39339.0
62139,59971.0
82852,79163.0
103565,99665.0
124278,119097.0
144991,139039.0
165704,158631.0
186417,178478.0
207130,198690.0
227843,216887.0
248556,235209.0
269269,253686.0
289982,270273.0
310695,286805.0
331408,304332.0
352121,322799.0
372834,341026.0
393547,360433.0
414260,380525.0
434973,398142.0
455686,416809.0
476399,436571.0
497112,456433.0
517825,476290.0
538538,495957.0
559251,516414.0
579964,535871.0
600677,556348.0
621390,577680.0
642103,598817.0
662816,621114.0
683529,644931.0
704242,669858.0
724955,694750.0
745668,720412.0
766381,747644.0
787094,773751.0
807807,801418.0
828520,830035.0
849233,858277.0
869946,886754.0
890659,916326.0
911372,946638.0
932085,976805.0
952798,1006867.0
973511,1034614.0
994224,1063061.0
1014937,1091398.0
1035650,1119800.0
1056363,1148412.0
1077076,1174614.0
1097789,1200856.0
1118502,1228133.0
1139215,1253435.0
1159928,1276367.0
1180641,1300404.0
1201354,1325481.0
1222067,1351433.0
1242780,1374870.0
1263493,1398667.0
1284206,1423819.0
1304919,1448466.0
1325632,1473443.0
1346345,1499425.0
1367058,1522712.0
1387771,1546634.0
1408484,1570971.0
1429197,1596178.0
1449910,1620995.0
1470623,1645802.0
1491336,1670589.0
1512049,1696391.0
1532762,1720113.0
1553475,1741260.0
1574188,1762952.0
1594901,1784954.0
1615614,1805426.0
1636327,1823398.0
1657040,1840905.0
1677753,1859232.0
1698466,1876719.0
1719179,1894556.0
1739892,1913408.0
1760605,1933635.0
1781318,1955187.0
1802031,1976739.0
1822744,1997816.0
1843457,2019158.0
1864170,2040995.0
1884883,2062907.0
1905596,2084089.0
1926309,2105591.0
1947022,2127098.0
1967735,2148680.0
1988448,2170752.0
2009161,2194664.0
2029874,2217291.0
2050587,2241153.0
2071300,2264375.0
2092013,2286122.0
2112726,2305604.0
2133439,2325616.0
2154152,2345063.0
2174865,2365845.0
2195578,2387207.0
2216291,2409214.0
2237004,2430381.0
2257717,2451453.0
2278430,2473420.0
2299143,2495027.0
2319856,2514289.0
2340569,2534061.0
2361282,2553828.0
2381995,2574630.0
2402708,2595887.0
2423421,2616844.0
2444134,2637771.0
2464847,2659583.0
2485560,2678880.0
2506273,2699432.0
2526986,2718749.0
2547699,2738086.0
2568412,2758588.0
2589125,2778275.0
2609838,2797712.0
2630551,2817154.0
2651264,2836361.0
2671977,2856443.0
2692690,2877000.0
2713403,2895962.0
2734116,2912749.0
