supermarket_EDLP_0,supermarket_Dynamic_1
6892592,8112060.0
6913606,8140478.0
6934620,8169420.0
6955634,8198806.0
6976648,8227912.0
6997662,8257392.0
7018676,8286490.0
7039690,8316186.0
7060704,8345968.0
7081718,8376014.0
7102732,8405928.0
7123746,8436110.0
7144760,8465986.0
7165774,8495740.0
7186788,8525716.0
7207802,8555530.0
7228816,8585432.0
7249830,8615596.0
7270844,8644672.0
7291858,8674212.0
7312872,8704022.0
7333886,8733780.0
7354900,8764070.0
7375914,8794942.0
7396928,8826034.0
7417942,8857150.0
7438956,8888768.0
7459970,8920568.0
7480984,8952772.0
7501998,8984034.0
7523012,9015140.0
7544026,9046768.0
7565040,9077836.0
7586054,9109244.0
7607068,9140570.0
7628082,9171876.0
7649096,9203032.0
7670110,9234116.0
20251,19697.0
40502,39896.0
60753,59711.0
81004,79754.0
101255,98929.0
121506,117996.0
141757,137617.0
162008,156478.0
182259,174495.0
202510,192078.0
222761,210199.0
243012,227762.0
263263,245489.0
283514,263152.0
303765,281143.0
324016,298834.0
344267,316431.0
364518,334398.0
384769,352279.0
405020,369864.0
425271,387635.0
445522,405220.0
465773,423319.0
486024,440242.0
506275,457103.0
526526,474010.0
546777,491155.0
567028,508710.0
587279,526617.0
607530,544398.0
627781,562077.0
648032,579812.0
668283,597685.0
688534,614656.0
708785,631553.0
729036,648900.0
749287,666049.0
769538,683780.0
789789,701907.0
810040,719392.0
830291,735763.0
850542,752424.0
870793,769585.0
891044,786702.0
911295,803559.0
931546,820392.0
951797,837341.0
972048,854474.0
992299,871369.0
1012550,888548.0
1032801,905499.0
1053052,922506.0
1073303,939609.0
1093554,956536.0
1113805,973543.0
1134056,990496.0
1154307,1007987.0
1174558,1025560.0
1194809,1043221.0
1215060,1061058.0
1235311,1078631.0
1255562,1096748.0
1275813,1115101.0
1296064,1133470.0
1316315,1151729.0
1336566,1170306.0
1356817,1188927.0
1377068,1207942.0
1397319,1227263.0
1417570,1246494.0
1437821,1266223.0
1458072,1286480.0
1478323,1305511.0
1498574,1324682.0
1518825,1343767.0
1539076,1363366.0
1559327,1383183.0
1579578,1402926.0
1599829,1423127.0
1620080,1443666.0
1640331,1464499.0
1660582,1484354.0
1680833,1504569.0
1701084,1525470.0
1721335,1545857.0
1741586,1566594.0
1761837,1587559.0
1782088,1607750.0
1802339,1627509.0
1822590,1647378.0
1842841,1667645.0
1863092,1688478.0
1883343,1709541.0
1903594,1730964.0
1923845,1752403.0
1944096,1774558.0
1964347,1797147.0
1984598,1819854.0
2004849,1842467.0
2025100,1865482.0
2045351,1887413.0
2065602,1909182.0
2085853,1931277.0
2106104,1953526.0
2126355,1976293.0
2146606,1999198.0
2166857,2021381.0
2187108,2043252.0
2207359,2065303.0
2227610,2087526.0
2247861,2110381.0
2268112,2132982.0
2288363,2155461.0
2308614,2178416.0
2328865,2200295.0
2349116,2222274.0
2369367,2244505.0
